Phenotype,Dose_mg,AUC_med,AUC_q1,AUC_q3,C24_med,C24_q1,C24_q3,pct_in_auc_target,pct_in_c24_target,pct_in_dual_target,pct_supra
Rapid,800,19.82193790687824,15.877853900087901,24.578983443730237,0.008538455903418635,0.00515396587809412,0.013965116219970462,29.4,28.7,18.099999999999998,0.05
Rapid,850,21.060809026058134,16.8702197688434,26.11516990896338,0.009072109397382302,0.005476088745475003,0.014837935983718615,36.199999999999996,29.65,22.3,0.05
Rapid,900,22.299680145238025,17.86258563759889,27.65135637419652,0.009605762891345966,0.005798211612855885,0.01571075574746677,42.75,30.8,26.950000000000003,0.05
Rapid,950,23.53855126441791,18.854951506354382,29.18754283942966,0.010139416385309631,0.006120334480236767,0.01658357551121492,48.699999999999996,31.75,29.15,0.1
Rapid,1000,24.777422383597802,19.847317375109878,30.723729304662797,0.010673069879273295,0.00644245734761765,0.017456395274963076,55.1,32.25,31.15,0.1
Rapid,1050,26.016293502777696,20.839683243865373,32.25991576989594,0.01120672337323696,0.006764580214998533,0.01832921503871123,60.650000000000006,33.4,32.7,0.1
Rapid,1100,27.255164621957583,21.832049112620865,33.79610223512908,0.011740376867200626,0.0070867030823794155,0.019202034802459383,65.35,34.35,33.85,0.1
Rapid,1150,28.494035741137473,22.824414981376357,35.33228870036222,0.012274030361164291,0.007408825949760297,0.020074854566207535,68.8,33.85,33.5,0.1
Rapid,1200,29.732906860317364,23.816780850131853,36.868475165595356,0.012807683855127955,0.00773094881714118,0.02094767432995569,72.3,33.75,33.75,0.1
Rapid,1250,30.971777979497254,24.809146718887348,38.4046616308285,0.01334133734909162,0.008053071684522062,0.021820494093703846,75.14999999999999,33.75,33.75,0.1
Rapid,1300,32.21064909867715,25.801512587642843,39.94084809606165,0.013874990843055286,0.008375194551902946,0.022693313857452,77.05,34.449999999999996,34.449999999999996,0.1
Rapid,1350,33.449520217857035,26.793878456398335,41.477034561294786,0.01440864433701895,0.00869731741928383,0.023566133621200153,77.60000000000001,34.8,34.8,0.15
Rapid,1400,34.68839133703692,27.78624432515383,43.01322102652792,0.014942297830982615,0.009019440286664711,0.02443895338494831,77.14999999999999,34.8,34.8,0.2
Rapid,1450,35.92726245621681,28.778610193909323,44.54940749176106,0.01547595132494628,0.009341563154045593,0.02531177314869646,77.4,34.8,34.8,0.2
Rapid,1500,37.1661335753967,29.770976062664815,46.0855939569942,0.016009604818909944,0.009663686021426475,0.026184592912444613,75.75,34.150000000000006,34.150000000000006,0.25
Rapid,1550,38.40500469457659,30.763341931420307,47.62178042222734,0.016543258312873607,0.00998580888880736,0.027057412676192768,74.5,33.2,33.2,0.25
Rapid,1600,39.64387581375648,31.755707800175802,49.157966887460475,0.01707691180683727,0.01030793175618824,0.027930232439940923,72.1,33.35,33.35,0.3
Rapid,1650,40.88274693293637,32.7480736689313,50.69415335269362,0.017610565300800938,0.010630054623569122,0.02880305220368907,69.65,33.300000000000004,33.300000000000004,0.35000000000000003
Rapid,1700,42.12161805211627,33.7404395376868,52.23033981792676,0.018144218794764605,0.010952177490950007,0.02967587196743723,67.05,33.0,33.0,0.35000000000000003
Rapid,1750,43.36048917129616,34.73280540644229,53.7665262831599,0.01867787228872827,0.011274300358330887,0.030548691731185386,64.60000000000001,32.75,32.75,0.35000000000000003
Rapid,1800,44.59936029047605,35.72517127519778,55.30271274839304,0.019211525782691932,0.01159642322571177,0.03142151149493354,61.45,32.2,32.2,0.35000000000000003
